lambda,Existing Sum travel distance,New Sum travel distance,Reassigned Clients,Unserved Clients met,Total Distance,k,state
0.163125,65754.20207,13416.22927,1755.653708,871.5591499,79170.43134,9,Alabama
0.17078125,65754.20207,13416.22927,1755.653708,871.5591499,79170.43134,9,Alabama
0.1784375,66340.05724,16103.70655,1540.535224,941.9377971,82443.76379,9,Alabama
0.19375,66340.05724,16103.70655,1540.535224,941.9377971,82443.76379,9,Alabama
0.20140625,66404.86724,16264.04837,1549.964214,948.6751399,82668.91561,9,Alabama
0.2090625,66404.86724,16264.04837,1549.964214,948.6751399,82668.91561,9,Alabama
0.224375,66404.86724,16264.04837,1549.964214,948.6751399,82668.91561,9,Alabama
0.23203125,66404.73463,16261.67642,1564.583264,948.6751399,82666.41105,9,Alabama
0.2396875,66600.68913,16426.63648,1550.428306,964.4631372,83027.32561,9,Alabama
0.255,66600.68913,16426.63648,1550.428306,964.4631372,83027.32561,9,Alabama
0.26265625,66600.68913,16426.63648,1550.428306,964.4631372,83027.32561,9,Alabama
0.2703125,66600.55652,16424.26453,1565.047356,964.4631372,83024.82105,9,Alabama
0.27796875,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.285625,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.31625,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.3775,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.43875,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.4540625,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.46171875,67108.05976,17073.81493,1267.86374,998.2642162,84181.87469,9,Alabama
0.469375,68240.06568,17063.38892,1169.353381,1031.608636,85303.4546,9,Alabama
0.4846875,68240.06568,17237.64532,1169.353381,1031.608636,85477.711,9,Alabama
0.49234375,69065.02227,17552.4919,1108.333607,1053.664792,86617.51417,9,Alabama
0.5,70430.67143,18108.24641,1010.824515,1088.770324,88538.91784,9,Alabama
0.5153125,70430.67143,18062.01143,1010.824515,1088.770324,88492.68286,9,Alabama
0.52296875,70430.67143,18060.30051,1010.824515,1088.770324,88490.97194,9,Alabama
0.530625,71259.22636,17769.7402,931.8101602,1107.836753,89028.96656,9,Alabama
0.5459375,71259.22636,17912.27976,931.8101602,1107.836753,89171.50612,9,Alabama
0.55359375,73550.98238,17617.57193,651.1388123,1155.236646,91168.55431,9,Alabama
0.56125,73550.98238,17617.57193,651.1388123,1155.236646,91168.55431,9,Alabama
0.591875,73550.98238,17617.57193,651.1388123,1155.236646,91168.55431,9,Alabama
0.6071875,73550.98238,17617.57193,651.1388123,1155.236646,91168.55431,9,Alabama
0.61484375,75630.29419,18238.40709,337.249285,1188.913176,93868.70128,9,Alabama
0.6225,75630.29419,18238.40709,337.249285,1188.913176,93868.70128,9,Alabama
0.745,75630.29419,18238.40709,337.249285,1188.913176,93868.70128,9,Alabama
0.8675,75630.29419,18238.40709,337.249285,1188.913176,93868.70128,9,Alabama
0.87515625,75630.29419,18238.40709,337.249285,1188.913176,93868.70128,9,Alabama
0.8828125,75749.69001,18752.89923,312.1190491,1189.309282,94502.58924,9,Alabama
0.898125,75749.69001,18752.89923,312.1190491,1189.309282,94502.58924,9,Alabama
0.92875,75749.69001,18752.89923,312.1190491,1189.309282,94502.58924,9,Alabama
0.93640625,75749.69001,18752.89923,312.1190491,1189.309282,94502.58924,9,Alabama
0.9440625,76562.57364,18558.87312,306.1205044,1190.546837,95121.44676,9,Alabama
0.959375,76562.57364,18558.87312,306.1205044,1190.546837,95121.44676,9,Alabama
0.9746875,76562.57364,18558.87312,306.1205044,1190.546837,95121.44676,9,Alabama
0.98234375,76579.1731,18558.87312,278.3628154,1190.546837,95138.04622,9,Alabama
0.99,76601.67486,18558.87312,271.385351,1190.546837,95160.54798,9,Alabama
0.01,61626.30372,6578.646848,2460.110076,344.5788241,68204.95056,10,Alabama
0.0253125,61626.30372,6578.646848,2460.110076,344.5788241,68204.95056,10,Alabama
0.03296875,61727.02206,8470.511853,2180.3342,440.1274104,70197.53392,10,Alabama
0.040625,61727.02206,8470.511853,2180.3342,440.1274104,70197.53392,10,Alabama
0.04828125,61726.88946,8468.139901,2194.95325,440.1274104,70195.02936,10,Alabama
0.0559375,61803.10343,9177.023072,2157.690862,474.0824348,70980.1265,10,Alabama
0.06359375,61803.10343,9177.023072,2157.690862,474.0824348,70980.1265,10,Alabama
0.07125,61852.34397,9440.940634,2143.071813,490.894803,71293.2846,10,Alabama
0.101875,61852.34397,9440.940634,2143.071813,490.894803,71293.2846,10,Alabama
0.1171875,61852.34397,9440.940634,2143.071813,490.894803,71293.2846,10,Alabama
0.12484375,61852.34397,9440.940634,2143.071813,490.894803,71293.2846,10,Alabama
0.1325,63290.84698,11618.81665,1920.288342,738.2300479,74909.66362,10,Alabama
0.14015625,63347.66845,11799.6405,1920.288342,747.2650953,75147.30895,10,Alabama
0.1478125,64713.31761,15099.43029,1822.77925,957.8893456,79812.7479,10,Alabama
0.163125,64713.31761,15099.43029,1822.77925,957.8893456,79812.7479,10,Alabama
0.19375,64713.31761,15099.43029,1822.77925,957.8893456,79812.7479,10,Alabama
0.20140625,64778.12761,15259.77212,1832.208241,964.6266884,80037.89972,10,Alabama
0.2090625,64778.12761,15259.77212,1832.208241,964.6266884,80037.89972,10,Alabama
0.224375,64778.12761,15259.77212,1832.208241,964.6266884,80037.89972,10,Alabama
0.23203125,64777.995,15235.75627,1846.82729,964.6266884,80013.75127,10,Alabama
0.2396875,64973.9495,15422.36023,1832.672333,980.4146858,80396.30972,10,Alabama
0.255,64973.9495,15422.36023,1832.672333,980.4146858,80396.30972,10,Alabama
0.26265625,65235.03997,17102.77467,1647.937398,999.3853547,82337.81464,10,Alabama
0.2703125,65235.03997,17102.77467,1647.937398,999.3853547,82337.81464,10,Alabama
0.285625,65235.03997,17100.40272,1647.937398,999.3853547,82335.44268,10,Alabama
0.29328125,65234.90736,17100.40272,1662.556448,999.3853547,82335.31008,10,Alabama
0.3009375,65481.32013,16069.53868,1550.107766,1014.215765,81550.85881,10,Alabama
0.31625,65481.32013,16069.53868,1550.107766,1014.215765,81550.85881,10,Alabama
0.3315625,65481.32013,16047.89478,1550.107766,1014.215765,81529.21492,10,Alabama
0.33921875,65481.32013,16069.53868,1550.107766,1014.215765,81550.85881,10,Alabama
0.346875,66050.02867,17483.86718,1382.710077,1041.951961,83533.89586,10,Alabama
0.3775,66050.02867,17309.61079,1382.710077,1041.951961,83359.63946,10,Alabama
0.43875,66050.02867,17341.32762,1382.710077,1041.951961,83391.3563,10,Alabama
0.469375,66050.02867,17124.64399,1382.710077,1041.951961,83174.67267,10,Alabama
0.47703125,66050.02867,17436.74059,1382.710077,1041.951961,83486.76927,10,Alabama
0.4846875,68240.06568,18326.99846,1169.353381,1101.636385,86567.06414,10,Alabama
0.49234375,69065.02227,18598.18571,1108.333607,1123.692541,87663.20798,10,Alabama
0.5,69065.02227,18520.64467,1108.333607,1123.692541,87585.66694,10,Alabama
0.5153125,69065.02227,18563.00161,1108.333607,1123.692541,87628.02388,10,Alabama
0.52296875,69065.02227,18642.64829,1108.333607,1123.692541,87707.67056,10,Alabama
0.530625,71088.28098,18889.10038,962.5928242,1169.877013,89977.38136,10,Alabama
0.5459375,71088.28098,18749.52276,962.5928242,1169.877013,89837.80374,10,Alabama
0.55359375,71088.28098,18923.77916,962.5928242,1169.877013,90012.06014,10,Alabama
0.56125,73550.98238,18852.37994,651.1388123,1220.016545,92403.36233,10,Alabama
0.591875,73550.98238,18852.37994,651.1388123,1220.016545,92403.36233,10,Alabama
0.6071875,73550.98238,18817.70116,651.1388123,1220.016545,92368.68355,10,Alabama
0.61484375,73829.86894,18833.52699,524.81369,1224.53653,92663.39592,10,Alabama
0.6225,73829.86894,18833.52699,524.81369,1224.53653,92663.39592,10,Alabama
0.653125,73829.86894,18798.84821,524.81369,1224.53653,92628.71714,10,Alabama
0.66078125,74646.27944,19151.52859,491.2264035,1235.217033,93797.80804,10,Alabama
0.6684375,74646.27944,19151.52859,491.2264035,1235.217033,93797.80804,10,Alabama
0.68375,74646.27944,19151.52859,491.2264035,1235.217033,93797.80804,10,Alabama
0.714375,74646.27944,19151.52859,491.2264035,1235.217033,93797.80804,10,Alabama
0.72203125,75630.29419,18874.95274,337.249285,1245.092391,94505.24693,10,Alabama
0.7296875,75630.29419,18874.95274,337.249285,1245.092391,94505.24693,10,Alabama
0.745,75630.29419,18874.95274,337.249285,1245.092391,94505.24693,10,Alabama
0.8675,75630.29419,18874.95274,337.249285,1245.092391,94505.24693,10,Alabama
0.8828125,75630.29419,18874.95274,337.249285,1245.092391,94505.24693,10,Alabama
0.89046875,75749.69001,19389.44488,312.1190491,1245.488497,95139.13489,10,Alabama
0.898125,75749.69001,19389.44488,312.1190491,1245.488497,95139.13489,10,Alabama
0.92875,75749.69001,19350.05113,312.1190491,1245.488497,95099.74114,10,Alabama
0.93640625,75749.69001,19389.44488,312.1190491,1245.488497,95139.13489,10,Alabama
0.9440625,76562.57364,19195.41877,306.1205044,1246.726052,95757.99241,10,Alabama
0.959375,76562.57364,19195.41877,306.1205044,1246.726052,95757.99241,10,Alabama
0.9746875,76562.57364,19195.41877,306.1205044,1246.726052,95757.99241,10,Alabama
0.98234375,76579.1731,19195.41877,278.3628154,1246.726052,95774.59187,10,Alabama
0.99,76601.67486,19144.82395,271.385351,1246.726052,95746.49881,10,Alabama
0.01,60872.04554,706.7120242,500.6755381,34.02048069,61578.75757,1,Arizona
0.255,60872.04554,706.7120242,500.6755381,34.02048069,61578.75757,1,Arizona
0.3775,60872.04554,706.7120242,500.6755381,34.02048069,61578.75757,1,Arizona
0.408125,60872.04554,706.7120242,500.6755381,34.02048069,61578.75757,1,Arizona
0.4234375,60872.04554,706.7120242,500.6755381,34.02048069,61578.75757,1,Arizona
0.43109375,60872.04554,706.7120242,500.6755381,34.02048069,61578.75757,1,Arizona
0.43875,61151.28009,673.3956278,362.5569799,42.37230992,61824.67572,1,Arizona
0.469375,61151.28009,673.3956278,362.5569799,42.37230992,61824.67572,1,Arizona
0.47703125,62733.06266,1267.770308,171.8827373,83.24034725,64000.83297,1,Arizona
0.4846875,64188.89088,1416.71806,26.10060142,119.1960752,65605.60894,1,Arizona
0.5,64188.89088,1416.71806,26.10060142,119.1960752,65605.60894,1,Arizona
0.99,64188.89088,1416.71806,26.10060142,119.1960752,65605.60894,1,Arizona
0.01,58406.44347,1203.920649,951.8422841,55.1364991,59610.36412,2,Arizona
0.040625,58406.44347,1203.920649,951.8422841,55.1364991,59610.36412,2,Arizona
0.04828125,58406.44347,1203.920649,951.8422841,55.1364991,59610.36412,2,Arizona
0.0559375,58442.35688,1522.257196,898.8476874,69.27970504,59964.61408,2,Arizona
0.07125,58442.35688,1522.257196,898.8476874,69.27970504,59964.61408,2,Arizona
0.1325,58442.35688,1522.257196,898.8476874,69.27970504,59964.61408,2,Arizona
0.255,58442.35688,1522.257196,898.8476874,69.27970504,59964.61408,2,Arizona
0.3775,58442.35688,1522.257196,898.8476874,69.27970504,59964.61408,2,Arizona
0.38515625,58442.35688,1522.257196,898.8476874,69.27970504,59964.61408,2,Arizona
0.3928125,60727.45374,1931.463189,526.7761396,151.1346802,62658.91693,2,Arizona
0.408125,60727.45374,1931.463189,526.7761396,151.1346802,62658.91693,2,Arizona
0.4234375,60727.45374,1931.463189,526.7761396,151.1346802,62658.91693,2,Arizona
0.43109375,60727.45374,1931.463189,526.7761396,151.1346802,62658.91693,2,Arizona
0.43875,61006.68829,1898.146792,388.6575813,159.4865094,62904.83508,2,Arizona
0.4540625,61006.68829,1898.146792,388.6575813,159.4865094,62904.83508,2,Arizona
0.46171875,61006.68829,1898.146792,388.6575813,159.4865094,62904.83508,2,Arizona
0.469375,61083.76275,2090.113687,388.6575813,161.5683851,63173.87644,2,Arizona
0.47703125,62665.54532,2684.488368,197.9833388,202.4364224,65350.03368,2,Arizona
0.4846875,62665.54532,2684.488368,197.9833388,202.4364224,65350.03368,2,Arizona
0.5,62665.54532,2684.488368,197.9833388,202.4364224,65350.03368,2,Arizona
0.530625,62665.54532,2684.488368,197.9833388,202.4364224,65350.03368,2,Arizona
0.53828125,64188.89088,2332.914308,26.10060142,232.7683822,66521.80519,2,Arizona
0.5459375,64188.89088,2332.914308,26.10060142,232.7683822,66521.80519,2,Arizona
0.56125,64188.89088,2332.914308,26.10060142,232.7683822,66521.80519,2,Arizona
0.6225,64188.89088,2332.914308,26.10060142,232.7683822,66521.80519,2,Arizona
0.745,64188.89088,2350.077913,26.10060142,232.7683822,66538.9688,2,Arizona
0.99,64188.89088,2332.914308,26.10060142,232.7683822,66521.80519,2,Arizona
0.01,56782.80707,1814.759743,1132.105361,84.61019307,58597.56681,3,Arizona
0.255,56782.80707,1814.759743,1132.105361,84.61019307,58597.56681,3,Arizona
0.26265625,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.2703125,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.285625,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.31625,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.3775,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.408125,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.41578125,58297.76508,2747.00836,924.9482889,186.3939045,61044.77344,3,Arizona
0.4234375,60727.45374,2847.659437,526.7761396,264.7069872,63575.11318,3,Arizona
0.43109375,60727.45374,2847.659437,526.7761396,264.7069872,63575.11318,3,Arizona
0.43875,61006.68829,2814.343041,388.6575813,273.0588164,63821.03133,3,Arizona
0.4540625,61006.68829,2814.343041,388.6575813,273.0588164,63821.03133,3,Arizona
0.46171875,61006.68829,2814.343041,388.6575813,273.0588164,63821.03133,3,Arizona
0.469375,61083.76275,3006.309936,388.6575813,275.1406921,64090.07269,3,Arizona
0.47703125,62665.54532,3600.684616,197.9833388,316.0087295,66266.22993,3,Arizona
0.4846875,62665.54532,3600.684616,197.9833388,316.0087295,66266.22993,3,Arizona
0.5,62665.54532,3600.684616,197.9833388,316.0087295,66266.22993,3,Arizona
0.99,62665.54532,3600.684616,197.9833388,316.0087295,66266.22993,3,Arizona
0.01,55353.85068,1670.350471,1243.809673,92.9620223,57024.20115,4,Arizona
0.1325,55353.85068,1801.965222,1243.809673,92.9620223,57155.8159,4,Arizona
0.1478125,55353.85068,1801.965222,1243.809673,92.9620223,57155.8159,4,Arizona
0.15546875,55732.70459,2952.384094,1211.196521,140.5949412,58685.08869,4,Arizona
0.163125,55732.70459,2952.384094,1211.196521,140.5949412,58685.08869,4,Arizona
0.19375,55732.70459,2952.384094,1211.196521,140.5949412,58685.08869,4,Arizona
0.255,55732.70459,2952.384094,1211.196521,140.5949412,58685.08869,4,Arizona
0.26265625,57247.6626,3884.632711,1004.039449,242.3786527,61132.29531,4,Arizona
0.2703125,57247.6626,3884.632711,1004.039449,242.3786527,61132.29531,4,Arizona
0.285625,57247.6626,3884.632711,1004.039449,242.3786527,61132.29531,4,Arizona
0.29328125,57247.6626,3884.632711,1004.039449,242.3786527,61132.29531,4,Arizona
0.3009375,58297.76508,3663.204609,924.9482889,299.9662115,61960.96968,4,Arizona
0.31625,58297.76508,3663.204609,924.9482889,299.9662115,61960.96968,4,Arizona
0.3775,58297.76508,3663.204609,924.9482889,299.9662115,61960.96968,4,Arizona
0.408125,58297.76508,3663.204609,924.9482889,299.9662115,61960.96968,4,Arizona
0.4234375,58297.76508,3663.204609,924.9482889,299.9662115,61960.96968,4,Arizona
0.43109375,58297.76508,3663.204609,924.9482889,299.9662115,61960.96968,4,Arizona
0.43875,58576.99962,3629.888213,786.8297306,308.3180408,62206.88784,4,Arizona
0.4540625,58576.99962,3629.888213,786.8297306,308.3180408,62206.88784,4,Arizona
0.46171875,58654.07408,3753.844159,786.8297306,310.3999165,62407.91824,4,Arizona
0.469375,58654.07408,3821.855108,786.8297306,310.3999165,62475.92919,4,Arizona
0.47703125,60235.85665,4416.229788,596.1554881,351.2679538,64652.08644,4,Arizona
0.4846875,60235.85665,4416.229788,596.1554881,351.2679538,64652.08644,4,Arizona
0.5,60235.85665,4416.229788,596.1554881,351.2679538,64652.08644,4,Arizona
0.56125,60235.85665,4416.229788,596.1554881,351.2679538,64652.08644,4,Arizona
0.5765625,60235.85665,4416.229788,596.1554881,351.2679538,64652.08644,4,Arizona
0.58421875,60235.85665,4416.229788,596.1554881,351.2679538,64652.08644,4,Arizona
0.591875,61790.4808,4582.817483,277.0744988,376.3749032,66373.29828,4,Arizona
0.59953125,61790.4808,4582.817483,277.0744988,376.3749032,66373.29828,4,Arizona
0.6071875,62209.26214,4742.684975,246.0469203,382.7848426,66951.94711,4,Arizona
0.6225,62209.26214,4742.684975,246.0469203,382.7848426,66951.94711,4,Arizona
0.63015625,62209.26214,4742.684975,246.0469203,382.7848426,66951.94711,4,Arizona
0.6378125,62665.54532,4347.949203,197.9833388,388.9499472,67013.49452,4,Arizona
0.653125,62665.54532,4347.949203,197.9833388,388.9499472,67013.49452,4,Arizona
0.68375,62665.54532,4347.949203,197.9833388,388.9499472,67013.49452,4,Arizona
0.745,62665.54532,4347.949203,197.9833388,388.9499472,67013.49452,4,Arizona
0.99,62665.54532,4347.949203,197.9833388,388.9499472,67013.49452,4,Arizona
0.01,54014.17781,1686.333235,1321.8279,94.68696646,55700.51104,5,Arizona
0.07125,54014.17781,1817.947986,1321.8279,94.68696646,55832.1258,5,Arizona
0.101875,54014.17781,1686.333235,1321.8279,94.68696646,55700.51104,5,Arizona
0.10953125,54014.17781,1817.947986,1321.8279,94.68696646,55832.1258,5,Arizona
0.1171875,54303.7482,2939.589573,1322.900833,148.9467705,57243.33777,5,Arizona
0.1325,54303.7482,2807.974822,1322.900833,148.9467705,57111.72302,5,Arizona
0.19375,54303.7482,2939.589573,1322.900833,148.9467705,57243.33777,5,Arizona
0.2090625,54303.7482,2987.238488,1322.900833,148.9467705,57290.98669,5,Arizona
0.21671875,55588.11279,4177.135259,1237.297123,257.7091407,59765.24805,5,Arizona
0.224375,55588.11279,4177.135259,1237.297123,257.7091407,59765.24805,5,Arizona
0.255,55588.11279,4177.135259,1237.297123,257.7091407,59765.24805,5,Arizona
0.2703125,55588.11279,4177.135259,1237.297123,257.7091407,59765.24805,5,Arizona
0.27796875,55588.11279,4177.135259,1237.297123,257.7091407,59765.24805,5,Arizona
0.285625,57247.6626,4800.82896,1004.039449,355.9509597,62048.49156,5,Arizona
0.31625,57247.6626,4800.82896,1004.039449,355.9509597,62048.49156,5,Arizona
0.3775,57247.6626,4800.82896,1004.039449,355.9509597,62048.49156,5,Arizona
0.408125,57247.6626,4800.82896,1004.039449,355.9509597,62048.49156,5,Arizona
0.4234375,57247.6626,4800.82896,1004.039449,355.9509597,62048.49156,5,Arizona
0.43109375,57247.6626,4800.82896,1004.039449,355.9509597,62048.49156,5,Arizona
0.43875,57526.89715,4767.512564,865.9208907,364.302789,62294.40971,5,Arizona
0.4540625,57526.89715,4767.512564,865.9208907,364.302789,62294.40971,5,Arizona
0.46171875,57526.89715,4767.512564,865.9208907,364.302789,62294.40971,5,Arizona
0.469375,57603.97161,4959.479459,865.9208907,366.3846647,62563.45107,5,Arizona
0.47703125,59185.75417,5553.854139,675.2466481,407.252702,64739.60831,5,Arizona
0.4846875,59360.79213,5398.362655,675.2466481,411.6341275,64759.15479,5,Arizona
0.5,59360.79213,5398.362655,675.2466481,411.6341275,64759.15479,5,Arizona
0.56125,59360.79213,5398.362655,675.2466481,411.6341275,64759.15479,5,Arizona
0.591875,59360.79213,5398.362655,675.2466481,411.6341275,64759.15479,5,Arizona
0.59953125,59360.79213,5398.362655,675.2466481,411.6341275,64759.15479,5,Arizona
0.6071875,59779.57347,5558.230147,644.2190696,418.0440669,65337.80362,5,Arizona
0.61484375,61615.44284,5485.573554,277.0744988,444.9346954,67101.01639,5,Arizona
0.6225,61615.44284,5485.573554,277.0744988,444.9346954,67101.01639,5,Arizona
0.63015625,61615.44284,5485.573554,277.0744988,444.9346954,67101.01639,5,Arizona
0.6378125,62665.54532,5653.37225,197.9833388,458.8125205,68318.91757,5,Arizona
